homoSapienGeneId	Human_Brain1	Human_Brain2	Human_Brain3	Human_Brain4	Human_Brain5	Human_Brain6	Human_Cerebellum1	Human_Cerebellum2	Chimpanzee_Brain_Male1	Chimpanzee_Brain_Male2	Chimpanzee_Brain_Male3	Chimpanzee_Brain_Male4	Chimpanzee_Brain_Male5	Chimpanzee_Brain_Female	Chimpanzee_Cerebellum_Male	Chimpanzee_Cerebellum_Female	Bonobo_Brain_Female1	Bonobo_Brain_Female2	Bonobo_Brain_Male	Bonobo_Cerebellum_Female	Bonobo_Cerebellum_Male	Gorilla_Brain_Female	Gorilla_Brain_Male	Gorilla_Cerebellum_Female	Gorilla_Cerebellum_Male	Orangutan_Brain_Male	Orangutan_Brain_Female	Orangutan_Cerebellum_Female	Macaque_Brain_Female	Macaque_Brain_Male1	Macaque_Brain_Male2	Macaque_Cerebellum_Female	Macaque_Cerebellum_Male	Mouse_Brain_Female	Mouse_Brain_Male1	Mouse_Brain_Male2	Mouse_Cerebellum_Female	Mouse_Cerebellum_Male1	Mouse_Cerebellum_Male2	Opossum_Brain_Female	Opossum_Brain_Male	Opossum_Cerebellum_Female	Opossum_Cerebellum_Male	Platypus_Brain_Female	Platypus_Brain_Male	Platypus_Cerebellum_Female	Platypus_Cerebellum_Male	Chicken_Brain_Female	Chicken_Brain_Male	Chicken_Cerebellum_Female	Chicken_Cerebellum_Male
ENSG00000080802	27861	22876	30699	10220	10500	2114	46120	38322	11098	9788	9234	17297	14880	13468	19974	32144	15708	15150	39992	21986	30552	29559	13647	20952	10863	12628	28877	16585	17548	0	19609	18191	16358	30045	63745	17658	35720	17926	28571	34632	8883	16901	16251	17060	8703	11735	10857	32162	19343	32383	37375
ENSG00000141433	22755	5618	22825	12788	608	1134	6455	4937	2613	8681	5607	5663	14363	10663	2900	5831	29219	12668	36984	16553	2497	31799	4663	500	1062	5165	10903	444	2609	0	6439	237	560	13008	35632	3965	11091	7440	5739	40799	9629	21050	14407	21752	10844	7169	7922	7412	6105	2686	5551
ENSG00000104679	42389	17230	24969	23375	45709	5296	38283	50523	20732	21541	24246	22033	24190	24231	26262	52779	30473	40045	34574	30634	41185	30015	21215	28571	16653	16148	27691	16705	12414	0	14339	13168	17521	18747	57066	13048	59241	19754	54011	77272	38373	24957	28726	33888	25869	50111	35591	62529	34310	30898	42940
ENSG00000169862	513161	268631	389742	342703	100437	119617	381687	420257	219279	173162	191057	296837	255164	218986	152396	278931	285609	415739	638517	192273	241215	448803	187534	157452	87171	303157	544056	108732	227128	0	421606	100379	106929	305836	984889	138845	315822	148069	164884	251785	53237	79103	74742	65742	48182	61022	52183	110490	64570	60541	70432
ENSG00000134569	182553	312268	110641	57025	115219	48577	194273	80468	100214	26034	30883	59179	49219	43418	20758	79041	14261	202499	176031	52618	69953	239285	161954	101929	91830	23957	191501	52919	89726	0	151825	127268	84715	72218	218086	26127	57723	27954	35025	119974	19751	169042	160467	95925	119423	201514	254870	57124	32754	42033	43101
ENSG00000140945	119544	57752	151519	74408	5295	18066	1037	4663	44574	53144	46798	96639	79480	57102	3942	3637	115887	60147	228463	986	4244	169972	57830	5819	4474	56807	104183	45325	97392	0	108227	6122	6890	97478	304212	59724	52321	39081	12649	34792	4846	7654	7064	29212	21126	758	772	37320	25472	15722	20735
ENSG00000085741	878	918	228	587	607	0	5485	5047	228	264	211	228	607	152	1859	1377	831	909	380	1458	844	228	662	834	152	446	322	75	528	0	1061	833	1416	380	1159	151	512	304	598	474	226	1746	1992	3680	965	1853	2680	978	551	910	227
ENSG00000066135	55505	36724	47580	28208	24829	5741	91199	101972	22306	15730	15969	28221	24828	19097	40572	49838	21497	21830	53782	34452	55333	78406	35399	64657	39082	33525	83684	59069	36773	0	39545	54699	44806	80520	229720	48816	136381	73467	107407	77655	23120	72944	86043	37698	29945	66827	50638	37293	20613	46407	52884
ENSG00000019485	5205	2951	3994	3709	2021	435	7036	8385	2789	1290	1369	3286	2614	3476	3865	6449	2269	3598	6261	3682	5936	7251	3961	3719	2841	2949	4614	1002	6394	0	5527	4280	3613	40484	119195	24012	76206	63363	44181	9798	1736	14253	13727	982	1108	2344	2265	5789	5097	16068	17580
ENSG00000148341	240444	126669	155184	254217	341741	61517	53771	402265	155970	181718	181702	166019	218969	89992	120462	252505	242480	233116	220346	232078	179195	176353	135263	127982	81727	77086	91057	49468	138525	0	238980	104760	167543	168437	519038	103642	264043	94148	207167	117352	33516	139722	160310	33521	30936	79931	41710	0	0	0	0
ENSG00000148572	10426	7897	15712	4858	4487	76	5698	11355	4708	7302	6905	13158	13025	5467	8124	12958	10600	8696	25065	13074	13726	20654	7222	10283	6964	8502	20702	9277	6982	0	10333	7813	7125	6066	17228	2827	9298	2984	2507	30356	8983	10426	12619	29745	14410	17969	13469	6134	3959	6138	7694
ENSG00000083635	4470	2624	4553	836	1622	152	2823	4447	1460	2484	2170	3494	4323	3340	2410	4993	2390	2917	6899	3096	3945	3217	1490	2008	831	376	601	196	758	0	759	151	368	12378	35451	7102	9932	6281	9220	7932	1577	1911	2035	13275	7308	10657	9809	6955	6174	8651	9267
ENSG00000138185	35232	30141	48160	12664	17504	1974	44211	46840	17796	19823	17173	31543	25560	16872	40423	38584	24519	36209	87279	55754	72823	11111	4123	3161	4006	1304	5636	2075	2918	0	5208	1896	2492	17317	39973	7486	12568	3559	5459	7309	594	1341	954	775	302	151	589	21303	18208	7822	14392
ENSG00000048052	32887	11473	29521	15904	5717	1512	26679	29541	6399	3591	4574	15473	11603	7075	15032	17927	12462	8431	55730	9712	23673	38764	10071	8812	2651	16174	29715	13169	20971	0	32998	6929	6944	44111	107292	20217	23235	8977	14965	64505	11745	5741	6695	15680	10347	3653	2481	55688	33193	18071	21023
ENSG00000167257	20897	13475	16953	11250	13169	2078	15955	28683	6630	10072	7935	10612	12060	12716	14486	25829	10392	14145	30065	23071	34049	23930	12073	19649	8867	9688	28394	13949	13390	0	13391	21611	14381	73145	207154	39589	105758	45801	71614	56327	19955	34729	39263	40017	28172	49993	39632	23956	13836	27012	36950
ENSG00000116396	74039	50344	71913	74012	4251	22409	57858	131037	48065	48628	33748	44780	46919	26135	32385	50291	41020	31428	62080	16598	22407	68867	57879	33429	16026	28960	41380	5806	34406	0	46888	33095	31212	90328	265512	53862	167030	68813	77345	48388	11117	25498	19986	40402	21744	31430	49083	47060	32885	26518	41247
ENSG00000157992	871	888	1124	979	2083	102	2296	3854	721	751	301	1354	662	800	2201	3456	227	685	371	3328	3172	440	404	1093	646	52	131	682	272	0	301	629	831	2778	8796	2068	4821	2897	6967	376	0	114	301	760	310	928	447	150	586	152	301
ENSG00000174231	335080	252627	298052	302817	165286	67505	737856	1180296	82721	46527	53917	102062	81749	94448	163424	294921	95950	66705	151188	147290	244699	330231	246393	380199	185992	127983	298305	271398	279738	0	293152	384864	328854	343847	936150	198428	554888	270868	379184	749933	167447	479750	436427	406915	365539	410282	506731	292498	182696	271181	298855
ENSG00000140297	0	0	0	76	0	0	0	76	0	0	0	0	76	0	0	0	0	0	0	152	0	1477	0	76	76	973	1137	2026	304	0	304	227	255	0	75	0	76	0	0	0	0	0	0	227	76	75	0	0	0	0	151
ENSG00000120549	58600	40528	50539	34941	2801	7582	33312	22917	29907	21273	28555	58429	41166	34902	5025	22654	29455	31174	111723	13362	18596	84474	34886	15384	9553	24159	62397	1970	54397	0	47698	9123	8601	137711	414040	73166	107859	42931	82416	117396	27068	11000	7226	20243	20362	6163	7111	32069	15323	11474	14330
ENSG00000133065	55815	48471	54345	27386	32033	8921	178468	160311	30528	22374	22603	32430	35208	26884	62927	72297	22365	41597	80325	59903	93808	69514	34065	65934	29716	20563	62960	57053	48763	0	63955	112610	112829	97259	245624	50928	176094	97551	103186	22467	5218	20554	19678	10376	13587	15897	16207	29524	18430	62238	65200
ENSG00000166507	29813	33548	32569	25205	22278	6127	51730	96927	21615	16819	18106	25749	22185	32991	42409	106161	35618	24815	33481	57273	68826	37633	21053	59666	28918	12186	33345	29880	17859	0	17664	34138	32258	19828	55029	12449	37244	13498	32346	46834	14331	57635	66108	22928	17889	26588	30931	65095	41411	92203	116223
ENSG00000174206	5122	3514	5104	2982	2690	303	1898	3881	1654	2349	1857	2133	3250	2826	1443	5512	1214	1657	6422	1547	1924	3587	2294	1806	1050	1832	2547	1241	4005	0	4233	3189	3112	10406	31775	6295	11819	4325	8309	32380	6362	24020	22356	8377	9704	6606	8404	10577	7448	9831	10474
ENSG00000144331	24706	19682	31880	14094	456	2899	35328	71170	12459	13711	15976	36873	24051	7931	19253	23062	11811	13285	51638	38292	40763	29989	21806	25593	12421	15752	20507	29883	23445	0	20873	20322	27211	38280	106253	17135	64626	22902	55034	17440	3919	6410	6765	22002	12686	50048	43159	5740	2968	116730	141668
ENSG00000100364	297490	329995	189023	245933	623793	53517	148674	150734	229829	273142	204254	148862	284807	82675	70177	103247	193576	185073	156189	73724	97734	208745	172988	60555	46650	84510	160788	84382	56514	0	57377	18184	22698	223178	543429	113387	358743	168436	151395	23481	6616	14553	20392	40116	41951	54335	48721	9595	7133	9440	11044
ENSG00000146399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	461	531	380	964
ENSG00000166035	606	1321	1390	608	455	380	0	379	984	831	303	901	559	225	0	75	301	193	608	76	0	1255	339	76	151	377	270	0	833	0	1211	0	237	75	378	152	7	120	76	0	217	151	149	76	75	0	39	0	0	54	476
ENSG00000108292	216121	177889	173406	179959	186498	40349	538587	536020	99861	57449	53528	68034	67957	84938	157320	259401	73554	78202	119887	124969	221884	331253	213438	458622	195072	82208	167216	101448	106700	0	154717	119626	149511	239881	808470	156344	397799	148032	379668	115298	23043	127949	129304	2488	4361	6622	5810	43303	20533	54274	73001
ENSG00000156802	6995	9704	8644	1437	607	76	6401	4757	2791	4191	3350	8865	5148	6413	3844	6959	3754	5796	21395	3337	5119	10297	3952	3325	3410	4600	12089	5879	4363	0	3958	2569	1441	9563	21359	5187	12742	4862	23400	6687	553	636	633	6673	3081	1806	2282	15114	8226	21105	23485
ENSG00000126215	7902	8905	6365	9044	21833	3080	18905	35105	3816	2189	2603	3843	2449	1671	5569	10081	8804	7273	6425	6552	7849	5243	7323	10104	5157	4546	6306	2702	5423	0	6099	9425	17315	18133	46662	6179	22660	15453	6684	10354	1861	3901	4392	2982	2201	2482	2106	5830	3541	7465	7907
ENSG00000125170	33378	18385	25914	24349	4250	8118	80135	87465	32707	24739	24153	33298	39036	14275	34870	23687	44742	43676	53197	42130	42107	10624	9142	13388	4803	30927	35842	11287	29605	0	53331	20641	20648	18121	56050	10060	13331	7039	5977	67132	18900	12482	13086	10139	10969	6432	8356	26059	13379	12134	13951
ENSG00000163975	19457	5771	8561	9516	4435	3349	13103	25622	484	884	317	689	334	553	717	830	2241	1732	1555	2621	1988	1460	2702	4011	1748	5420	8155	1219	64	0	321	303	381	532	2476	304	2086	525	1459	40691	11459	1154	759	656	481	1813	220	28153	21068	9120	21080
ENSG00000197646	195	151	152	201	455	0	100	76	75	152	63	179	151	185	75	238	1053	10	434	76	97	76	230	223	72	76	228	152	76	0	0	223	214	0	379	0	0	76	75	129	76	0	0	0	0	0	0	597	75	563	793
ENSG00000162144	15269	12723	12047	13630	24355	3042	12914	28386	2234	1324	1834	2639	1980	3527	1106	6527	3226	2769	4521	2299	1537	3077	3962	2676	997	1442	2663	816	1252	0	1775	670	1678	14046	35423	6709	12057	5299	7381	4077	1810	5003	6855	5402	4482	1643	2796	7362	3813	3845	4566
ENSG00000169375	52770	34702	44527	24803	22341	6209	63633	99875	17165	18276	15153	35150	22658	32322	41893	101978	34112	37179	71331	65745	70834	25172	13413	33497	12011	12736	31819	22802	29765	0	34240	50437	42412	52440	144447	28359	78198	36099	67591	84241	21494	61165	69865	37737	30508	65267	55931	48548	28514	50997	63332
ENSG00000014257	152	76	453	0	76	0	0	0	282	0	97	0	0	453	75	894	800	75	396	0	75	152	228	0	0	0	0	0	76	0	0	0	0	532	912	0	303	152	227	0	0	0	0	467	0	0	0	151	152	75	0
ENSG00000170017	139650	57320	76021	53497	110314	7374	14495	29404	13010	29550	38617	46889	54983	28830	6585	19033	21588	54192	132679	13889	22320	69755	35306	11650	12764	26399	39561	11127	38487	0	77133	11129	9150	103515	296265	58348	55000	21633	33825	130486	21875	5830	4244	95543	103166	11126	21037	77589	58061	66530	67842
ENSG00000101049	16307	3391	5242	8505	27376	1129	1375	6666	658	5451	4432	1990	4769	3792	752	5032	226	3843	3485	1578	1393	4287	5921	1731	3146	908	986	446	2632	0	1315	2676	3785	2571	5503	619	1134	1291	151	5880	896	586	1542	4007	1176	7037	5224	5436	3728	7950	12490
ENSG00000162924	1433	1937	1416	910	607	152	5250	10653	1115	456	748	1781	963	2539	5375	7832	3975	2100	3313	7570	11489	2131	1062	4765	1133	399	1126	2378	681	0	756	4111	2407	2916	5616	529	2219	1076	1437	5294	456	456	983	1062	298	848	230	10014	7328	15443	16947
ENSG00000151498	35345	24855	29784	21486	17059	4356	40102	57464	8315	11713	8503	11571	10869	8907	10152	18408	19110	22007	25540	17800	26995	30450	21640	21602	17600	16249	29136	21305	7961	0	9445	15081	12914	21726	62627	11107	36213	16162	31974	13560	3861	8798	9460	16685	15316	14595	15793	31237	16808	10725	13200
ENSG00000198682	7749	13752	8007	3783	1593	1061	8997	7527	7941	9758	6794	12417	9584	8825	2337	9699	8680	16992	26646	5478	3956	16189	8813	8460	8710	5042	8260	1284	10857	0	12427	1059	1210	18583	44170	6440	19705	6224	8055	4628	1754	4377	3554	2365	1025	1422	974	4286	4272	9920	17287
ENSG00000130703	90004	48568	58710	37273	45305	7901	231155	215400	48302	46132	46348	62780	61875	62432	124305	219706	44479	69841	118191	146747	186547	96456	48758	148131	69654	32567	81987	95673	53311	0	57973	105825	93377	65136	166404	33600	95016	35627	71148	41358	5494	7025	5315	26225	10779	26157	11684	86591	48605	66028	93093
ENSG00000149292	7112	5203	5129	1276	3189	551	1302	5704	3409	2008	2796	3506	2752	3576	4568	12415	1732	5295	4877	5790	9341	16416	8595	11214	13265	552	2359	3683	2136	0	2911	5710	6065	3800	7514	1743	6351	3467	4300	2000	1816	207	123	4185	4864	8535	7719	12017	7239	2975	4869
ENSG00000127533	76	228	0	76	0	152	0	76	0	0	76	0	0	0	0	0	0	76	0	0	76	76	0	0	0	76	0	0	128	0	0	0	0	836	2231	489	1329	651	1355	0	0	0	75	380	228	227	76	411	101	228	172
ENSG00000069869	2822	2996	2124	985	1702	228	1282	1889	985	1518	1818	1564	1820	1223	1376	2269	1290	6233	7080	7527	4259	456	348	410	918	376	978	965	1602	0	3105	3322	3030	580236	1474069	290346	589948	356114	515027	150	0	76	75	9648	2425	6277	5168	5351	4209	5959	8214
ENSG00000115970	13190	13422	15496	7868	14157	1735	10285	20356	9437	10347	8061	12992	11178	8827	8386	18858	8153	12619	27780	11241	15734	5243	2390	2195	2764	9356	19022	14660	9899	0	13412	13883	15964	14231	38797	6851	20596	8753	17545	6546	1853	4700	4860	4669	3480	5434	6530	12618	8292	10079	13203
ENSG00000151465	40829	22770	38291	17070	15577	3432	31245	40747	26064	22655	29343	38166	33777	33963	25041	69190	39206	58576	72808	51563	49226	60885	22931	35251	19753	9707	26471	10274	21903	0	25742	19517	16030	58782	157293	31568	98443	29218	61929	20733	2431	6501	5656	44271	17333	23642	16979	14649	9623	9589	11731
ENSG00000198900	44704	27813	38534	13192	10750	2112	80320	63650	16865	18458	13223	40496	26228	22634	50968	54744	29010	37068	78373	76521	81139	59005	19841	49669	25525	12354	41512	33731	31162	0	39537	55583	36394	88271	201877	44883	113105	28460	112227	108358	25087	25967	30410	52158	29547	66534	38799	69662	48362	70668	93607
ENSG00000166348	150156	98095	89344	114562	363505	15179	56828	126333	29797	37827	41851	39417	64852	29242	34983	68328	10451	89742	87643	50469	69739	93611	97485	61643	62433	20609	44140	62403	65671	0	67590	82237	77253	114520	258110	65839	175451	91385	113812	219736	45327	76465	74613	23317	10698	21199	18494	49660	30625	44637	49457
ENSG00000124813	3335	3834	2649	2097	6062	151	744	506	1525	1367	1808	3553	2888	3256	224	1396	981	3216	5911	456	678	5544	2126	380	684	3571	8532	607	3121	0	3295	1310	1222	11254	30070	4919	1375	1064	821	9484	1828	681	606	2829	829	303	977	2008	555	152	456
ENSG00000165724	28654	10054	15401	11379	7299	3291	41399	28057	7095	4577	5611	7613	7120	4612	6293	10399	11723	9663	8589	9063	6056	26195	14953	20764	15666	8332	12996	4819	7940	0	14146	4400	6337	24655	65905	10243	25757	10455	18202	16147	4401	7168	9060	5055	4516	4000	5944	2856	1931	1834	4132
ENSG00000137936	12940	15232	12653	7479	5218	2901	23566	17714	8422	5116	3287	7738	7977	6750	2305	13846	8914	26146	17877	11071	11235	17746	8437	12185	12960	3212	13301	5590	5628	0	8782	5868	4969	19121	42290	5132	27644	12315	26595	23828	8990	7414	9097	3586	3392	4019	3139	33296	27726	42983	66886
ENSG00000153790	1063	908	1440	304	1345	76	1973	8036	1826	3697	2907	4971	4569	5813	6640	11573	3198	5610	17501	15234	17863	3935	1858	3675	2051	1061	2412	254	76	0	76	287	105	1034	2217	228	1727	833	2094	0	0	0	0	0	0	0	0	76	0	0	0
ENSG00000197872	141421	86723	237132	59939	9309	9651	22629	38916	55762	54682	54963	194308	119403	58123	13849	30911	97028	47831	320866	16477	17926	151073	63997	21705	17703	91141	146062	29259	49302	0	73940	3521	2451	65433	197556	34719	26629	7906	21420	234757	101523	23373	12604	26353	18546	2970	2431	104796	78248	22322	35852
ENSG00000118523	26083	25916	15382	22866	11976	6044	30289	17740	6221	7977	12905	11567	22846	2951	3988	2123	36542	77689	73477	22444	19247	18650	17026	5261	13182	7812	3046	455	8133	0	10243	2942	2767	35435	109090	18956	12117	12463	19112	30218	6251	7617	4691	25929	12867	16540	41143	24994	14398	1366	3950
ENSG00000079819	191128	104757	130084	55240	162571	6984	38581	37766	43395	68524	64749	99982	89905	73781	17089	38329	88029	135286	201977	51276	42755	204494	94052	19867	29659	70412	193816	21194	97552	0	131622	19896	23618	97092	260904	50755	90795	31221	43756	94381	20940	54237	45442	68846	35929	69557	30808	11093	7578	14095	18426
ENSG00000183775	6841	1673	7073	3088	152	879	152	227	3184	684	1124	7060	3832	4133	304	1976	3722	1653	19206	152	1436	7375	2590	379	190	3460	6609	228	11061	0	16780	456	607	8862	32900	4082	2429	577	608	10162	944	608	532	1139	4464	3965	3585	57522	28074	10017	14255
ENSG00000134352	144443	138186	126670	42573	52493	6358	125872	191681	16046	7022	16837	45034	28614	44888	52591	154375	22807	65379	160376	66984	134411	52425	16618	31194	20135	8437	42463	23575	57033	0	78437	118202	71415	106611	260413	55477	223108	97733	128387	69221	9096	23098	17857	71254	46394	61172	61514	18536	17932	16121	25765
ENSG00000132793	4840	8262	4907	4226	8068	758	8537	3986	4008	1718	2730	3418	2263	1829	470	1630	1629	2326	5499	835	1149	3042	1114	921	1447	2622	6868	228	246	0	205	0	215	1437	2321	304	3174	757	2341	973	192	195	204	9810	1651	1807	2934	0	0	0	0
ENSG00000188921	1565	3344	1834	812	1103	76	1440	2507	81	589	474	1510	536	463	582	981	597	1153	3100	1359	892	532	266	241	485	0	829	456	150	0	528	969	413	14291	36296	7202	7648	4237	4454	159	0	112	175	2736	76	601	378	151	8	53	317
ENSG00000163512	30819	24848	39645	7770	6534	1437	15420	37913	6767	13003	12765	27393	18632	13051	16653	31614	8894	17047	61506	32836	32264	24649	13263	18883	13961	5459	7483	10493	7891	0	9686	15164	11784	57509	139054	23679	57312	24816	45498	37068	5539	8983	8712	49498	23327	31002	14430	22926	17632	23469	31184
ENSG00000147852	34377	13692	27063	26467	26121	4301	23560	48987	14310	15334	11907	29345	21631	11733	24541	30359	20331	19780	65649	32602	36135	34727	18292	17436	9093	18927	45147	19192	26200	0	31804	36684	31713	39689	127156	18708	101807	35640	53335	54829	7721	42265	33902	14709	8582	3431	827	23505	17324	28456	36907
ENSG00000153113	43706	40289	47249	12136	23283	1055	11343	31896	13031	19291	19332	22310	36136	25313	22606	53713	25024	29724	80571	29956	38475	56224	29429	40933	34928	18860	43008	34703	33207	0	30813	22406	22784	6952	12991	3418	14523	4921	10079	18540	5735	2104	1707	12347	4434	5514	3666	4432	5809	5596	10793
ENSG00000163686	52723	29687	40979	34947	58220	6054	57714	103129	15313	23216	18121	24599	29902	10581	25980	37143	28591	26494	55722	61725	41833	43878	30207	45421	27559	24625	44816	37919	15910	0	36912	39049	46038	32615	86451	18155	41817	20921	28806	31314	8010	14793	13205	19942	13385	11569	6952	82900	42851	48496	68914
ENSG00000171310	8807	7102	6233	2882	2016	1933	11354	8493	3528	1806	2515	4953	4177	10697	2405	7863	9502	17714	13096	4078	4398	17214	5507	2963	1443	3381	11332	946	8084	0	12736	4324	2961	90413	238511	46065	70699	70198	40235	28975	4146	5286	3137	6913	6631	2356	2009	16779	8575	3801	4992
ENSG00000123685	4713	1969	3184	1265	1053	228	836	836	1887	2198	1139	1216	1649	530	227	683	5110	3573	3335	431	304	4327	1681	228	228	722	3554	24	1075	0	1022	228	604	1290	2025	902	380	76	228	697	161	347	261	1890	761	1789	527	491	547	712	649
ENSG00000102935	29178	24645	22703	19121	7055	8795	67644	112466	33039	25023	21702	20863	28069	20234	23619	63194	10200	50794	44243	35460	50890	40172	34126	51888	25411	9322	38383	31737	19795	0	39487	33855	40431	33618	87763	16330	77222	40639	55640	38750	9177	83864	101064	141983	83452	237760	199235	22307	14947	117693	116243
ENSG00000177108	108562	88952	110325	90518	12178	22132	54151	53978	6860	2099	4544	9812	6683	8024	2699	3101	14213	2889	9066	2699	3156	17151	14586	8096	860	7741	21044	1443	12958	0	22708	2755	4052	26892	56264	12934	16732	9782	2735	9131	1353	2852	1547	13699	14425	6032	12069	34496	16766	2377	4228
ENSG00000115593	1064	3403	2652	1362	379	375	76	0	76	267	300	685	152	419	76	350	228	251	304	0	0	1305	1197	1288	1038	1550	95	0	723	0	763	0	0	3113	7409	512	7719	6445	2730	76	0	151	0	0	9	0	0	300	0	88	227
ENSG00000095951	33855	27612	42127	22924	6530	5160	17256	46369	17920	12609	17445	26572	27073	19256	20120	38024	17698	27325	79859	25598	27940	48102	22949	26741	20046	20434	32065	23365	18414	0	25784	14142	14774	113633	318223	57159	133659	53337	85648	23592	4045	5868	4496	17480	7918	19442	18983	79905	50321	119340	156107
ENSG00000134256	1398	1088	1486	1064	227	93	379	392	427	1033	228	756	449	672	101	386	985	807	1607	456	487	3781	870	152	0	6093	6692	177	110	0	812	111	75	453	728	226	582	302	379	304	75	76	0	0	0	0	76	2126	758	1630	1013
ENSG00000149100	30035	22836	42323	9417	12122	1734	19874	40110	10919	18236	17032	29216	25333	18723	25586	48592	18015	26174	52502	30398	32083	43412	17430	25833	18541	26875	42640	29557	19466	0	25998	30850	25820	15995	44757	7682	15547	5742	14428	103210	33020	27280	33159	91804	42192	70312	55861	30238	18457	29312	31220
ENSG00000136802	179870	195955	126673	99604	78148	36963	287824	317678	126530	50089	61392	95789	99134	54871	87400	126838	92278	141587	161601	128069	172681	204176	163946	149951	101589	28987	73957	44991	57131	0	84015	89627	95556	85006	224854	57327	183975	107620	138192	104347	18639	51501	53469	113414	101224	119573	140440	0	0	0	0
ENSG00000136044	26814	28151	33012	9143	23914	3164	49260	59937	16260	14369	16739	22834	21567	11027	22081	47761	10751	45748	53315	43343	49944	54179	22143	49614	57502	1256	6942	10340	12576	0	13957	46780	37134	81500	232834	46201	365672	119033	371285	65932	15498	41472	37667	74591	40399	57002	37799	21703	15556	40269	58863
